DATAHORA,ORDEM,LINHA,LATITUDE,LONGITUDE,VELOCIDADE
2020-04-15 00:07:16,C47773,880.0,-22.95301,-43.35001,0.0
2020-04-15 00:08:46,C47810,306.0,-22.95301,-43.35,0.0
2020-04-15 00:19:21,C47848,368.0,-22.9528,-43.34926,9.0
2020-04-15 00:25:29,B28548,696.0,-22.81476,-43.18852,0.0
2020-04-15 00:28:59,D53567,397.0,-22.88398,-43.49505,0.0
2020-04-15 00:48:22,C30173,746.0,-22.88334,-43.49058,19.0
2020-04-15 00:56:05,D86167,864.0,-22.8954,-43.53337,0.0
2020-04-15 00:56:12,D86108,897.0,-22.89421,-43.53254,0.0
2020-04-15 00:56:20,D86116,867.0,-22.895,-43.53374,0.0
2020-04-15 00:56:33,D86219,835.0,-22.89455,-43.53358,0.0
2020-04-15 00:56:36,D53508,397.0,-22.88361,-43.49599,0.0
2020-04-15 00:56:42,B25569,249.0,-22.90238,-43.29869,0.0
2020-04-15 00:57:02,D86322,864.0,-22.89392,-43.53203,0.0
2020-04-15 00:57:04,D87060,896.0,-22.91747,-43.60807,0.0
2020-04-15 00:57:33,B44529,685.0,-22.86101,-43.35571,0.0
2020-04-15 00:57:36,D86008,867.0,-22.89509,-43.53372,0.0
2020-04-15 00:57:41,B44648,685.0,-22.86063,-43.35594,0.0
2020-04-15 00:58:02,D86406,864.0,-22.89448,-43.53225,0.0
2020-04-15 00:58:21,D53661,397.0,-22.88429,-43.49524,0.0
2020-04-15 00:58:41,B28541,329.0,-22.8149,-43.18843,0.0
2020-04-15 00:58:47,C44611,712.0,-22.86033,-43.35623,0.0
2020-04-15 00:58:52,B31094,497.0,-22.80472,-43.31005,0.0
2020-04-15 00:58:54,D86189,838.0,-22.89515,-43.53363,0.0
2020-04-15 00:59:00,B28547,326.0,-22.81483,-43.18857,0.0
2020-04-15 00:59:04,D53925,2310.0,-22.88354,-43.49575,0.0
2020-04-15 00:59:05,D86321,864.0,-22.89484,-43.53322,0.0
2020-04-15 00:59:06,B28508,326.0,-22.81474,-43.18865,0.0
2020-04-15 00:59:16,B44509,685.0,-22.8608,-43.35633,0.0
2020-04-15 00:59:22,D53610,,-22.86828,-43.25723,0.0
2020-04-15 00:59:28,B44642,685.0,-22.86068,-43.35639000000001,0.0
2020-04-15 00:59:29,D86400,864.0,-22.89543,-43.53335,0.0
2020-04-15 00:59:31,D86192,838.0,-22.89463,-43.53343,0.0
2020-04-15 00:59:49,D86257,835.0,-22.89489,-43.53289,0.0
2020-04-15 00:59:53,B28511,326.0,-22.81464,-43.18871,0.0
2020-04-15 01:00:05,D86062,884.0,-22.89463,-43.5335,0.0
2020-04-15 01:00:39,B44665,712.0,-22.86041,-43.35628,0.0
2020-04-15 01:00:43,A29055,461.0,-22.86812,-43.29068,0.0
2020-04-15 01:00:46,B28568,329.0,-22.81486,-43.18851,0.0
2020-04-15 01:00:54,B44604,265.0,-22.86085,-43.35655,0.0
2020-04-15 01:01:09,D53606,,-22.86827000000001,-43.25723,0.0
2020-04-15 01:01:16,D53928,2310.0,-22.8841,-43.49619000000001,0.0
2020-04-15 01:01:17,D86075,838.0,-22.89502,-43.53342,0.0
2020-04-15 01:01:22,C44615,712.0,-22.86061,-43.35612,0.0
2020-04-15 01:01:28,B28529,696.0,-22.81478,-43.18872,0.0
2020-04-15 01:01:35,B44695,685.0,-22.86057000000001,-43.3558,0.0
2020-04-15 01:01:40,D87035,896.0,-22.91856,-43.60765,0.0
2020-04-15 01:01:50,B28625,321.0,-22.81594,-43.18846,0.0
2020-04-15 01:01:52,D86327,864.0,-22.89543,-43.53337,0.0
2020-04-15 01:01:59,B44671,685.0,-22.86098,-43.35625,0.0
2020-04-15 01:02:06,D86185,864.0,-22.89489,-43.53199,0.0
2020-04-15 01:02:20,B42531,457.0,-22.87638,-43.33022,0.0
2020-04-15 01:02:26,D86169,864.0,-22.89441,-43.53374,0.0
2020-04-15 01:02:35,D53679,846.0,-22.88339,-43.4949,0.0
2020-04-15 01:02:58,C44520,712.0,-22.86074,-43.35548,0.0
2020-04-15 01:02:58,D86771,SP2381,-22.89442,-43.53333,0.0
2020-04-15 01:03:11,D86006,864.0,-22.89491,-43.53349,0.0
2020-04-15 01:03:13,A29163,471.0,-22.86818,-43.29227,0.0
2020-04-15 01:03:19,D86319,864.0,-22.89492000000001,-43.53372,0.0
2020-04-15 01:03:21,D53674,397.0,-22.88373,-43.49478,0.0
2020-04-15 01:03:27,A29011,471.0,-22.86811,-43.29126,0.0
2020-04-15 01:03:30,D86409,864.0,-22.89544,-43.53291,0.0
2020-04-15 01:03:37,C44629,265.0,-22.86078,-43.35635,0.0
2020-04-15 01:03:37,D86145,864.0,-22.89463,-43.53261,0.0
2020-04-15 01:03:40,D86023,838.0,-22.89546,-43.53341,0.0
2020-04-15 01:03:42,D86205,864.0,-22.89483,-43.53324,0.0
2020-04-15 01:03:43,D53915,2310.0,-22.88402,-43.49623,0.0
2020-04-15 01:03:53,D86265,867.0,-22.89443,-43.53282,0.0
2020-04-15 01:04:08,B28583,696.0,-22.81469,-43.18876,0.0
2020-04-15 01:04:10,D86323,864.0,-22.89528,-43.53359,0.0
2020-04-15 01:04:14,C44530,712.0,-22.86041,-43.356,0.0
2020-04-15 01:04:18,D53585,393.0,-22.88399,-43.49546,0.0
2020-04-15 01:04:23,B28593,324.0,-22.81495,-43.18844,0.0
2020-04-15 01:04:23,D86320,864.0,-22.89452,-43.5336,0.0
2020-04-15 01:04:24,D86272,853.0,-22.89434,-43.53286,0.0
2020-04-15 01:04:31,D86710,2804.0,-22.89398,-43.53228,0.0
2020-04-15 01:04:33,D86396,864.0,-22.89333,-43.53191,0.0
2020-04-15 01:04:48,D53671,,-22.88371,-43.4951,0.0
2020-04-15 01:04:50,B44654,712.0,-22.86067,-43.35598,0.0
2020-04-15 01:04:52,D86051,838.0,-22.89513,-43.53365,0.0
2020-04-15 01:05:08,D86258,918.0,-22.89464,-43.53268,0.0
2020-04-15 01:05:21,D86047,864.0,-22.89478,-43.53328,0.0
2020-04-15 01:05:22,D86122,838.0,-22.89423,-43.53308,0.0
2020-04-15 01:05:32,B28561,325.0,-22.81514,-43.18878,0.0
2020-04-15 01:05:36,A29166,471.0,-22.86819,-43.29134000000001,0.0
2020-04-15 01:05:37,B28594,326.0,-22.81533,-43.18911,0.0
2020-04-15 01:05:38,B28565,326.0,-22.81572,-43.18835,0.0
2020-04-15 01:05:55,D86398,864.0,-22.89487,-43.53202,0.0
2020-04-15 01:05:58,D86403,867.0,-22.89504,-43.53369,0.0
2020-04-15 01:06:01,B44638,712.0,-22.86027,-43.3565,0.0
2020-04-15 01:06:07,D53923,2310.0,-22.88361,-43.49575,0.0
2020-04-15 01:06:09,D86156,864.0,-22.8947,-43.53268,0.0
2020-04-15 01:06:16,D86200,838.0,-22.89532,-43.53359,0.0
2020-04-15 01:06:17,B42634,457.0,-22.87661,-43.32977,0.0
2020-04-15 01:06:18,B28525,325.0,-22.81514,-43.18874,0.0
2020-04-15 01:06:25,C44686,712.0,-22.86045,-43.35662,0.0
2020-04-15 01:06:27,D86196,864.0,-22.8945,-43.53284,0.0
2020-04-15 01:06:39,C44607,712.0,-22.86038,-43.35623,0.0
2020-04-15 01:06:47,D86018,864.0,-22.89453,-43.53286,0.0
2020-04-15 01:06:51,D86002,883.0,-22.89359,-43.53229,0.0
2020-04-15 01:06:55,D53562,393.0,-22.88381,-43.4948,0.0
2020-04-15 01:06:58,D86187,864.0,-22.89537,-43.53359,0.0
2020-04-15 01:07:00,D53654,759.0,-22.88341,-43.49542,0.0
2020-04-15 01:07:21,D86003,883.0,-22.89357,-43.53229,0.0
2020-04-15 01:07:25,D86340,864.0,-22.89519,-43.53313,0.0
2020-04-15 01:07:27,D53678,,-22.86807,-43.25724,0.0
2020-04-15 01:07:30,D86777,SP2381,-22.89425,-43.53295,0.0
2020-04-15 01:07:41,B44585,712.0,-22.8604,-43.35669,0.0
2020-04-15 01:07:48,D86299,883.0,-22.89406,-43.5331,0.0
2020-04-15 01:08:15,D86706,2804.0,-22.89423,-43.53297,0.0
2020-04-15 01:08:20,A29111,471.0,-22.86829,-43.29145,0.0
2020-04-15 01:08:21,B44659,712.0,-22.86065,-43.35565,0.0
2020-04-15 01:08:22,D86177,864.0,-22.89489,-43.53292,0.0
2020-04-15 01:08:24,D86012,838.0,-22.8945,-43.53364000000001,0.0
2020-04-15 01:08:33,B42646,650.0,-22.87673,-43.33047,0.0
2020-04-15 01:08:53,D86086,SV866,-22.89423,-43.53298,0.0
2020-04-15 01:08:59,D53675,397.0,-22.88352,-43.49482,0.0
2020-04-15 01:09:03,D86761,2334.0,-22.89383,-43.53345,0.0
2020-04-15 01:09:05,D86328,864.0,-22.89483,-43.53279000000001,0.0
2020-04-15 01:09:09,D86326,864.0,-22.89475,-43.53334,0.0
2020-04-15 01:09:31,D53704,819.0,-22.88372,-43.49515,0.0
2020-04-15 01:09:35,D86124,802.0,-22.89436,-43.53376,0.0
2020-04-15 01:09:36,B28567,925.0,-22.81509,-43.18877,0.0
2020-04-15 01:09:53,D86279,835.0,-22.89484,-43.5334,0.0
2020-04-15 01:09:59,D86201,838.0,-22.89448,-43.53366,0.0
2020-04-15 01:10:15,D86762,2804.0,-22.89403,-43.53314,0.0
2020-04-15 01:10:26,D86731,2804.0,-22.89437,-43.53125,0.0
2020-04-15 01:10:33,B44519,685.0,-22.86077,-43.35564,0.0
2020-04-15 01:10:45,B44643,685.0,-22.86037,-43.35604,0.0
2020-04-15 01:10:46,D86382,884.0,-22.89413,-43.53304,0.0
2020-04-15 01:10:55,D53682,397.0,-22.88403,-43.49511,0.0
2020-04-15 01:10:57,D86282,838.0,-22.89456,-43.53361,0.0
2020-04-15 01:11:02,D86112,802.0,-22.89435,-43.53379,0.0
2020-04-15 01:11:03,D86194,864.0,-22.8951,-43.53307,0.0
2020-04-15 01:11:04,B31113,906.0,-22.80425,-43.31122,0.0
2020-04-15 01:11:10,D86350,853.0,-22.89425,-43.53359,0.0
2020-04-15 01:11:12,D86275,864.0,-22.89518,-43.53362,0.0
2020-04-15 01:11:19,B31052,497.0,-22.80414,-43.3104,0.0
2020-04-15 01:11:59,D86089,864.0,-22.89466,-43.53275,0.0
2020-04-15 01:12:16,C30215,557.0,-22.95085,-43.34823,0.0
2020-04-15 01:12:57,D86782,2381.0,-22.89461,-43.53314,0.0
2020-04-15 01:13:09,D86318,864.0,-22.89443,-43.53371,0.0
2020-04-15 01:13:17,D86325,864.0,-22.89474,-43.53357000000001,0.0
2020-04-15 01:13:22,D53544,,-22.88365,-43.49557,0.0
2020-04-15 01:13:24,C42545,607.0,-22.87647,-43.33023,0.0
2020-04-15 01:13:28,D53738,759.0,-22.88347000000001,-43.49581,0.0
2020-04-15 01:14:07,D86121,852.0,-22.89439,-43.5338,0.0
2020-04-15 01:14:37,D86215,864.0,-22.89488,-43.53312,0.0
2020-04-15 01:15:08,B44599,685.0,-22.86089,-43.35595,0.0
2020-04-15 01:15:08,D53615,,-22.88389,-43.49516,0.0
2020-04-15 01:15:10,B28539,326.0,-22.81546,-43.1879,0.0
