DATAHORA,ORDEM,LINHA,LATITUDE,LONGITUDE,VELOCIDADE
2020-08-06 02:23:30,B31032,483.0,-22.80433,-43.30965,0.0
2020-08-06 02:47:09,D17015,868.0,-22.9175,-43.60742,0.0
2020-08-06 02:53:36,B28553,329.0,-22.86789,-43.29054,0.0
2020-08-06 02:53:36,B28553,696.0,-22.86789,-43.29054,0.0
2020-08-06 03:21:22,C41331,553.0,-22.87469,-43.24143,0.0
2020-08-06 03:45:05,D87828,2307.0,-22.91661,-43.60843,0.0
2020-08-06 04:07:51,D13324,731.0,-22.86544,-43.3341,21.0
2020-08-06 04:17:33,D86359,897.0,-22.89544,-43.53281,0.0
2020-08-06 04:23:51,C30189,766.0,-29.33558,-29.36383,35.0
2020-08-06 05:05:25,D17065,869.0,-22.91814,-43.60788,0.0
2020-08-06 05:07:59,C47722,552.0,-22.9535,-43.35031,0.0
2020-08-06 05:17:34,D17003,842.0,-22.91822,-43.60732,0.0
2020-08-06 05:34:50,A29110,275.0,-22.86803,-43.29236,0.0
2020-08-06 05:37:13,C30338,565.0,-22.9444,-43.34633,12.0
2020-08-06 05:56:05,B27062,629.0,-22.90602,-43.24086,48.0
2020-08-06 06:00:34,A72010,422.0,-22.8892,-43.29207,0.0
2020-08-06 06:06:14,A72088,422.0,-22.88918,-43.29219,0.0
2020-08-06 06:39:19,A72064,422.0,-22.88884,-43.29268,0.0
2020-08-06 07:13:28,C30288,877.0,-22.87971,-43.35715,0.0
2020-08-06 07:17:35,B10089,322.0,-22.83292,-43.23833,30.0
2020-08-06 07:21:42,A63507,107.0,-22.86777,-43.25864,0.0
2020-08-06 07:22:44,C30287,882.0,-22.88003,-43.35708,0.0
2020-08-06 07:26:36,D13290,756.0,-22.88029,-43.6275,26.0
2020-08-06 07:31:08,C30047,766.0,-22.87972,-43.35701,0.0
2020-08-06 07:55:07,C13037,746.0,-22.87936,-43.45565,3.0
2020-08-06 07:55:28,C47627,361.0,-22.90944,-43.20557,21.0
2020-08-06 07:56:26,A48004,202.0,-22.9105,-43.2697,0.0
2020-08-06 08:08:31,C30272,877.0,-22.87984,-43.3572,0.0
2020-08-06 08:08:44,C82517,652.0,-22.85879,-43.37116,0.0
2020-08-06 08:17:12,C47673,352.0,-22.95266,-43.35071,0.0
2020-08-06 08:21:51,D13027,794.0,-22.87591,-43.41924,0.0
